x,y,ID,COOLING_DEGREE_DAYS,TOTAL_SNOW,CLIMATE_IDENTIFIER,LOCAL_YEAR,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND,TOTAL_RAIN,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,MIN_TEMPERATURE,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_DAY,MAX_REL_HUMIDITY,MIN_TEMPERATURE_FLAG,LOCAL_DATE,STATION_NAME,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,LOCAL_MONTH,PROVINCE_CODE,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE
-114.01333333333334,51.1225,3031092.2021.6.6,0,0,3031092,2021,3.2,,49,,,3.2,,15.8,5.5,,,6,86,,2021-06-06 00:00:00,CALGARY INTL A,31,7.3,6,AB,,43,,,,,,,10.7
-114.01333333333334,51.1225,3031092.2021.6.7,0,0,3031092,2021,0.7,,65,,,0.7,,13,4.7,,,7,87,,2021-06-07 00:00:00,CALGARY INTL A,32,9.1,6,AB,,42,,,,,,,8.9
-114.01333333333334,51.1225,3031092.2021.6.8,0,0,3031092,2021,0,,41,,,0,,15.1,3.7,,,8,86,,2021-06-08 00:00:00,CALGARY INTL A,14,8.6,6,AB,,48,,,,,,,9.4
-114.01333333333334,51.1225,3031092.2021.6.9,0,0,3031092,2021,2.2,,32,,,2.2,,15,5.7,,,9,94,,2021-06-09 00:00:00,CALGARY INTL A,13,7.6,6,AB,,66,,,,,,,10.4
-114.01333333333334,51.1225,3031092.2021.6.10,0,0,3031092,2021,1.5,,37,,,1.5,,13,7.8,,,10,95,,2021-06-10 00:00:00,CALGARY INTL A,36,7.6,6,AB,,55,,,,,,,10.4
-114.01333333333334,51.1225,3031092.2021.6.11,0,0,3031092,2021,0,,37,,,0,,19.6,4.1,,,11,86,,2021-06-11 00:00:00,CALGARY INTL A,19,6.1,6,AB,,21,,,,,,,11.9
-114.01333333333334,51.1225,3031092.2021.6.12,0,0,3031092,2021,0,,47,T,,0,T,21.3,5.6,,,12,69,,2021-06-12 00:00:00,CALGARY INTL A,22,4.5,6,AB,,17,,,,,,,13.5
-114.01333333333334,51.1225,3031092.2021.6.13,0,0,3031092,2021,0,,53,,,0,,29.4,4.3,,,13,70,,2021-06-13 00:00:00,CALGARY INTL A,14,1.1,6,AB,,21,,,,,,,16.9
-114.01333333333334,51.1225,3031092.2021.6.14,5.3,0,3031092,2021,0,,45,T,,0,T,33,13.5,,,14,73,,2021-06-14 00:00:00,CALGARY INTL A,29,0,6,AB,,26,,,,,,,23.3
-114.01333333333334,51.1225,3031092.2021.6.15,2.5,0,3031092,2021,0,,75,,,0,,26.8,14.1,,,15,83,,2021-06-15 00:00:00,CALGARY INTL A,24,0,6,AB,,34,,,,,,,20.5
-114.01333333333334,51.1225,3031092.2021.6.16,0,0,3031092,2021,0.2,,60,,,0.2,,20.9,11.2,,,16,69,,2021-06-16 00:00:00,CALGARY INTL A,30,1.9,6,AB,,18,,,,,,,16.1
-114.01333333333334,51.1225,3031092.2021.6.17,0,0,3031092,2021,0,,47,,,0,,24,7.6,,,17,64,,2021-06-17 00:00:00,CALGARY INTL A,29,2.2,6,AB,,17,,,,,,,15.8
-114.01333333333334,51.1225,3031092.2021.6.18,0,0,3031092,2021,0,,41,,,0,,24.7,6.7,,,18,74,,2021-06-18 00:00:00,CALGARY INTL A,15,2.3,6,AB,,22,,,,,,,15.7
-114.01333333333334,51.1225,3031092.2021.6.19,0,0,3031092,2021,2.1,,36,,,2.1,,16.9,10.6,,,19,88,,2021-06-19 00:00:00,CALGARY INTL A,1,4.2,6,AB,,44,,,,,,,13.8
-114.01333333333334,51.1225,3031092.2021.6.20,0,0,3031092,2021,0,,43,,,0,,22.3,10.2,,,20,83,,2021-06-20 00:00:00,CALGARY INTL A,34,1.7,6,AB,,33,,,,,,,16.3
-114.01333333333334,51.1225,3031092.2021.6.21,0.2,0,3031092,2021,0,,,,,0,,27.8,8.5,M,,21,75,,2021-06-21 00:00:00,CALGARY INTL A,13,0,6,AB,,16,,,,,,,18.2
-114.01333333333334,51.1225,3031092.2021.6.22,3.6,0,3031092,2021,0,,52,,,0,,31.2,12,,,22,56,,2021-06-22 00:00:00,CALGARY INTL A,30,0,6,AB,,15,,,,,,,21.6
-114.01333333333334,51.1225,3031092.2021.6.23,0.9,0,3031092,2021,0,,39,,,0,,24.5,13.3,,,23,79,,2021-06-23 00:00:00,CALGARY INTL A,8,0,6,AB,,33,,,,,,,18.9
-114.01333333333334,51.1225,3031092.2021.6.24,0,0,3031092,2021,14.4,,,,,14.4,,19.9,11.2,M,,24,94,,2021-06-24 00:00:00,CALGARY INTL A,,2.4,6,AB,,50,,,,,,M,15.6
-114.01333333333334,51.1225,3031092.2021.6.25,2.2,0,3031092,2021,0,,46,,,0,,27.2,13.1,,,25,77,,2021-06-25 00:00:00,CALGARY INTL A,1,0,6,AB,,34,,,,,,,20.2
-114.01333333333334,51.1225,3031092.2021.6.26,,0,3031092,2021,0,M,40,,,0,,,,,,26,71,M,2021-06-26 00:00:00,CALGARY INTL A,33,,6,AB,M,27,,M,,,M,,
-114.01333333333334,51.1225,3031092.2021.6.27,,,3031092,2021,,M,34,M,,,M,,,,,27,80,M,2021-06-27 00:00:00,CALGARY INTL A,11,,6,AB,M,34,,M,,M,M,,
-114.01333333333334,51.1225,3031092.2021.6.28,7.5,0,3031092,2021,0,,39,,,0,,34.6,16.3,,,28,72,,2021-06-28 00:00:00,CALGARY INTL A,17,0,6,AB,,27,,,,,,,25.5
-114.01333333333334,51.1225,3031092.2021.6.29,9.3,0,3031092,2021,0,,47,,,0,,36.3,18.3,,,29,76,,2021-06-29 00:00:00,CALGARY INTL A,14,0,6,AB,,18,,,,,,,27.3
-114.01333333333334,51.1225,3031092.2021.6.30,9.1,0,3031092,2021,0,,48,,,0,,35.9,18.2,,,30,60,,2021-06-30 00:00:00,CALGARY INTL A,17,0,6,AB,,13,,,,,,,27.1
-114.01333333333334,51.1225,3031092.2021.7.1,9.1,0,3031092,2021,0,,49,,,0,,36.3,17.8,,,1,52,,2021-07-01 00:00:00,CALGARY INTL A,15,0,7,AB,,16,,,,,,,27.1
-114.01333333333334,51.1225,3031092.2021.7.2,4.7,0,3031092,2021,24.6,,46,,,24.6,,30.1,15.3,,,2,88,,2021-07-02 00:00:00,CALGARY INTL A,23,0,7,AB,,34,,,,,,,22.7
-114.01333333333334,51.1225,3031092.2021.7.3,2.6,0,3031092,2021,0,,34,,,0,,26.1,15.1,,,3,79,,2021-07-03 00:00:00,CALGARY INTL A,8,0,7,AB,,40,,,,,,,20.6
-114.01333333333334,51.1225,3031092.2021.7.4,0,0,3031092,2021,12.5,,40,,,12.5,,19.6,12.8,,,4,92,,2021-07-04 00:00:00,CALGARY INTL A,15,1.8,7,AB,,72,,,,,,,16.2
-114.01333333333334,51.1225,3031092.2021.7.5,0,0,3031092,2021,1.2,,,,,1.2,,18.1,12.9,M,,5,92,,2021-07-05 00:00:00,CALGARY INTL A,,2.5,7,AB,,65,,,,,,M,15.5
-114.01333333333334,51.1225,3031092.2021.7.6,0.8,0,3031092,2021,0,,,T,,0,T,23.7,13.9,M,,6,91,,2021-07-06 00:00:00,CALGARY INTL A,6,0,7,AB,,50,,,,,,,18.8
-114.01333333333334,51.1225,3031092.2021.7.7,0.8,0,3031092,2021,6.8,,45,,,6.8,,25.5,12,,,7,92,,2021-07-07 00:00:00,CALGARY INTL A,1,0,7,AB,,50,,,,,,,18.8
-114.01333333333334,51.1225,3031092.2021.7.8,2,0,3031092,2021,11,,32,,,11,,26.4,13.5,,,8,94,,2021-07-08 00:00:00,CALGARY INTL A,2,0,7,AB,,35,,,,,,,20
-114.01333333333334,51.1225,3031092.2021.7.9,2.2,0,3031092,2021,0,,,,,0,,27.7,12.7,M,,9,85,,2021-07-09 00:00:00,CALGARY INTL A,,0,7,AB,,35,,,,,,M,20.2
-114.01333333333334,51.1225,3031092.2021.7.10,4.8,0,3031092,2021,0,,57,,,0,,31.4,14.2,,,10,78,,2021-07-10 00:00:00,CALGARY INTL A,33,0,7,AB,,17,,,,,,,22.8
-114.01333333333334,51.1225,3031092.2021.7.11,0.4,0,3031092,2021,5.1,,34,,,5.1,,23,13.7,,,11,84,,2021-07-11 00:00:00,CALGARY INTL A,35,0,7,AB,,44,,,,,,,18.4
-114.01333333333334,51.1225,3031092.2021.7.12,0.2,0,3031092,2021,0,,35,,,0,,25.4,11,,,12,85,,2021-07-12 00:00:00,CALGARY INTL A,8,0,7,AB,,41,,,,,,,18.2
-114.01333333333334,51.1225,3031092.2021.7.13,1.9,0,3031092,2021,0,,39,,,0,,27.1,12.7,,,13,83,,2021-07-13 00:00:00,CALGARY INTL A,12,0,7,AB,,36,,,,,,,19.9
-114.01333333333334,51.1225,3031092.2021.7.14,4.3,0,3031092,2021,0,,36,,,0,,30.1,14.5,,,14,81,,2021-07-14 00:00:00,CALGARY INTL A,11,0,7,AB,,20,,,,,,,22.3
-114.01333333333334,51.1225,3031092.2021.7.15,3.4,0,3031092,2021,0,,31,,,0,,28.7,14.1,,,15,75,,2021-07-15 00:00:00,CALGARY INTL A,5,0,7,AB,,34,,,,,,,21.4
-114.01333333333334,51.1225,3031092.2021.7.16,3.5,0,3031092,2021,0,,39,,,0,,26.2,16.7,,,16,75,,2021-07-16 00:00:00,CALGARY INTL A,11,0,7,AB,,40,,,,,,,21.5
-114.01333333333334,51.1225,3031092.2021.7.17,0,0,3031092,2021,0,,35,,,0,,23.7,11.9,,,17,86,,2021-07-17 00:00:00,CALGARY INTL A,5,0.2,7,AB,,51,,,,,,,17.8
-114.01333333333334,51.1225,3031092.2021.7.18,0,0,3031092,2021,0,,31,,,0,,20.6,13.1,,,18,94,,2021-07-18 00:00:00,CALGARY INTL A,5,1.1,7,AB,,67,,,,,,,16.9
-114.01333333333334,51.1225,3031092.2021.7.19,0.4,0,3031092,2021,0,,36,,,0,,24.7,12.1,,,19,97,,2021-07-19 00:00:00,CALGARY INTL A,14,0,7,AB,,58,,,,,,,18.4
-114.01333333333334,51.1225,3031092.2021.7.20,1.2,0,3031092,2021,0.7,,34,,,0.7,,22.8,15.5,,,20,98,,2021-07-20 00:00:00,CALGARY INTL A,5,0,7,AB,,68,,,,,,,19.2
-114.01333333333334,51.1225,3031092.2021.7.21,3.6,0,3031092,2021,0,,49,,,0,,27.6,15.6,,,21,92,,2021-07-21 00:00:00,CALGARY INTL A,18,0,7,AB,,26,,,,,,,21.6
-114.01333333333334,51.1225,3031092.2021.7.22,0,0,3031092,2021,0,,54,,,0,,25.5,10.2,,,22,88,,2021-07-22 00:00:00,CALGARY INTL A,30,0.1,7,AB,,13,,,,,,,17.9
-114.01333333333334,51.1225,3031092.2021.7.23,0.2,0,3031092,2021,0,,54,,,0,,27.1,9.3,,,23,71,,2021-07-23 00:00:00,CALGARY INTL A,28,0,7,AB,,13,,,,,,,18.2
-114.01333333333334,51.1225,3031092.2021.7.24,0.8,0,3031092,2021,0,,32,,,0,,28.3,9.3,,,24,59,,2021-07-24 00:00:00,CALGARY INTL A,20,0,7,AB,,22,,,,,,,18.8
-114.01333333333334,51.1225,3031092.2021.7.25,0.5,0,3031092,2021,0,,45,,,0,,26.6,10.3,,,25,77,,2021-07-25 00:00:00,CALGARY INTL A,35,0,7,AB,,30,,,,,,,18.5
-114.01333333333334,51.1225,3031092.2021.7.26,0.7,0,3031092,2021,0,,56,,,0,,25.7,11.6,,,26,82,,2021-07-26 00:00:00,CALGARY INTL A,36,0,7,AB,,40,,,,,,,18.7
-114.01333333333334,51.1225,3031092.2021.7.27,0.4,0,3031092,2021,0,,46,,,0,,24.6,12.1,,,27,80,,2021-07-27 00:00:00,CALGARY INTL A,33,0,7,AB,,44,,,,,,,18.4
-114.01333333333334,51.1225,3031092.2021.7.28,1.7,0,3031092,2021,0,,36,,,0,,27.2,12.2,,,28,81,,2021-07-28 00:00:00,CALGARY INTL A,13,0,7,AB,,38,,,,,,,19.7
-114.01333333333334,51.1225,3031092.2021.7.29,3.8,0,3031092,2021,0,,39,,,0,,28.4,15.2,,,29,79,,2021-07-29 00:00:00,CALGARY INTL A,4,0,7,AB,,34,,,,,,,21.8
-114.01333333333334,51.1225,3031092.2021.7.30,4.2,0,3031092,2021,0,,55,,,0,,30.6,13.8,,,30,86,,2021-07-30 00:00:00,CALGARY INTL A,16,0,7,AB,,28,,,,,,,22.2
-114.01333333333334,51.1225,3031092.2021.7.31,4.5,0,3031092,2021,0,,32,,,0,,31.1,13.9,,,31,70,,2021-07-31 00:00:00,CALGARY INTL A,16,0,7,AB,,29,,,,,,,22.5
-114.01333333333334,51.1225,3031092.2021.8.1,5.9,0,3031092,2021,0,,46,,,0,,33.4,14.3,,,1,75,,2021-08-01 00:00:00,CALGARY INTL A,17,0,8,AB,,19,,,,,,,23.9
-114.01333333333334,51.1225,3031092.2021.8.2,4.5,0,3031092,2021,0,,,T,,0,T,26.1,18.8,M,,2,82,,2021-08-02 00:00:00,CALGARY INTL A,,0,8,AB,,46,,,,,,M,22.5
-114.01333333333334,51.1225,3031092.2021.8.3,7,0,3031092,2021,0.6,,39,,,0.6,,31.9,18,,,3,88,,2021-08-03 00:00:00,CALGARY INTL A,30,0,8,AB,,24,,,,,,,25
-114.01333333333334,51.1225,3031092.2021.8.4,3,0,3031092,2021,0,,70,,,0,,28.2,13.7,,,4,83,,2021-08-04 00:00:00,CALGARY INTL A,5,0,8,AB,,23,,,,,,,21
-114.01333333333334,51.1225,3031092.2021.8.5,4.1,0,3031092,2021,0,,40,,,0,,31.2,12.9,,,5,74,,2021-08-05 00:00:00,CALGARY INTL A,15,0,8,AB,,18,,,,,,,22.1
-114.01333333333334,51.1225,3031092.2021.8.6,4.8,0,3031092,2021,0,,44,,,0,,29.9,15.6,,,6,70,,2021-08-06 00:00:00,CALGARY INTL A,2,0,8,AB,,30,,,,,,,22.8
-114.01333333333334,51.1225,3031092.2021.8.7,2,0,3031092,2021,0,,45,,,0,,26.1,13.9,,,7,75,,2021-08-07 00:00:00,CALGARY INTL A,3,0,8,AB,,24,,,,,,,20
-114.01333333333334,51.1225,3031092.2021.8.8,0,0,3031092,2021,0.4,,44,,,0.4,,17,12.6,,,8,78,,2021-08-08 00:00:00,CALGARY INTL A,4,3.2,8,AB,,55,,,,,,,14.8
-114.01333333333334,51.1225,3031092.2021.8.9,0.2,0,3031092,2021,0,,50,,,0,,27.4,9,,,9,86,,2021-08-09 00:00:00,CALGARY INTL A,27,0,8,AB,,24,,,,,,,18.2
-114.01333333333334,51.1225,3031092.2021.8.10,0,0,3031092,2021,0,,55,T,,0,T,22.7,12.9,,,10,75,,2021-08-10 00:00:00,CALGARY INTL A,28,0.2,8,AB,,36,,,,,,,17.8
-114.01333333333334,51.1225,3031092.2021.8.11,0.3,0,3031092,2021,0,,57,,,0,,22.8,13.7,,,11,67,,2021-08-11 00:00:00,CALGARY INTL A,34,0,8,AB,,35,,,,,,,18.3
-114.01333333333334,51.1225,3031092.2021.8.12,1.9,0,3031092,2021,0,,,,,0,,26,13.8,M,,12,57,,2021-08-12 00:00:00,CALGARY INTL A,,0,8,AB,,25,,,,,,M,19.9
-114.01333333333334,51.1225,3031092.2021.8.13,3.8,0,3031092,2021,0,,31,,,0,,32.2,11.3,,,13,65,,2021-08-13 00:00:00,CALGARY INTL A,19,0,8,AB,,16,,,,,,,21.8
-114.01333333333334,51.1225,3031092.2021.8.14,5.4,0,3031092,2021,0,,39,,,0,,34.2,12.5,,,14,67,,2021-08-14 00:00:00,CALGARY INTL A,27,0,8,AB,,12,,,,,,,23.4
-114.01333333333334,51.1225,3031092.2021.8.15,5.4,0,3031092,2021,0,,34,,,0,,31.3,15.5,,,15,65,,2021-08-15 00:00:00,CALGARY INTL A,20,0,8,AB,,15,,,,,,,23.4
-114.01333333333334,51.1225,3031092.2021.8.16,0,0,3031092,2021,14.1,,40,,,14.1,,20.6,10.7,,,16,95,,2021-08-16 00:00:00,CALGARY INTL A,4,2.3,8,AB,,47,,,,,,,15.7
-114.01333333333334,51.1225,3031092.2021.8.17,0,0,3031092,2021,30.7,,31,,,30.7,,11.7,8.9,,,17,96,,2021-08-17 00:00:00,CALGARY INTL A,2,7.7,8,AB,,77,,,,,,,10.3
-114.01333333333334,51.1225,3031092.2021.8.18,0,0,3031092,2021,0,,39,,,0,,19.9,5.8,,,18,92,,2021-08-18 00:00:00,CALGARY INTL A,16,5.1,8,AB,,35,,,,,,,12.9
-114.01333333333334,51.1225,3031092.2021.8.19,0,0,3031092,2021,1.4,,43,,,1.4,,14.6,8.3,,,19,92,,2021-08-19 00:00:00,CALGARY INTL A,34,6.5,8,AB,,68,,,,,,,11.5
-114.01333333333334,51.1225,3031092.2021.8.20,0,0,3031092,2021,0.8,,31,,,0.8,,19,10,,,20,84,,2021-08-20 00:00:00,CALGARY INTL A,4,3.5,8,AB,,45,,,,,,,14.5
-114.01333333333334,51.1225,3031092.2021.8.21,,,3031092,2021,0.6,M,41,,,,M,,,,,21,88,M,2021-08-21 00:00:00,CALGARY INTL A,16,,8,AB,M,46,,M,,M,M,,
-114.01333333333334,51.1225,3031092.2021.8.22,,0,3031092,2021,16.8,M,55,,,16.8,,,,,,22,93,M,2021-08-22 00:00:00,CALGARY INTL A,1,,8,AB,M,50,,M,,,M,,
-114.01333333333334,51.1225,3031092.2021.8.23,0,0,3031092,2021,6.6,,67,,,6.6,,13.3,6.7,,,23,92,,2021-08-23 00:00:00,CALGARY INTL A,33,8,8,AB,,62,,,,,,,10
-114.01333333333334,51.1225,3031092.2021.8.24,0,0,3031092,2021,0,,55,,,0,,16.9,6.4,,,24,85,,2021-08-24 00:00:00,CALGARY INTL A,33,6.3,8,AB,,40,,,,,,,11.7
-114.01333333333334,51.1225,3031092.2021.8.25,0,0,3031092,2021,0,,42,,,0,,21,4.5,,,25,89,,2021-08-25 00:00:00,CALGARY INTL A,13,5.2,8,AB,,32,,,,,,,12.8
-114.01333333333334,51.1225,3031092.2021.8.26,0,0,3031092,2021,1.6,,52,,,1.6,,22.9,6.5,,,26,84,,2021-08-26 00:00:00,CALGARY INTL A,35,3.3,8,AB,,26,,,,,,,14.7
-114.01333333333334,51.1225,3031092.2021.8.27,0,0,3031092,2021,2,,56,,,2,,20.2,10.7,,,27,83,,2021-08-27 00:00:00,CALGARY INTL A,33,2.5,8,AB,,45,,,,,,,15.5
-114.01333333333334,51.1225,3031092.2021.8.28,0,0,3031092,2021,0,,31,,,0,,21.9,6.9,,,28,87,,2021-08-28 00:00:00,CALGARY INTL A,28,3.6,8,AB,,33,,,,,,,14.4
-114.01333333333334,51.1225,3031092.2021.8.29,0,0,3031092,2021,0,,32,,,0,,24.5,8.3,,,29,71,,2021-08-29 00:00:00,CALGARY INTL A,17,1.6,8,AB,,29,,,,,,,16.4
-114.01333333333334,51.1225,3031092.2021.8.30,0,0,3031092,2021,0,,52,,,0,,24.2,8.9,,,30,68,,2021-08-30 00:00:00,CALGARY INTL A,33,1.4,8,AB,,32,,,,,,,16.6
-114.01333333333334,51.1225,3031092.2021.8.31,0,0,3031092,2021,1,,50,,,1,,19,7.1,,,31,87,,2021-08-31 00:00:00,CALGARY INTL A,34,4.9,8,AB,,46,,,,,,,13.1
-114.01333333333334,51.1225,3031092.2021.9.1,0,0,3031092,2021,0,,68,T,,0,T,15.5,6.3,,,1,86,,2021-09-01 00:00:00,CALGARY INTL A,32,7.1,9,AB,,41,,,,,,,10.9
-114.01333333333334,51.1225,3031092.2021.9.2,0,0,3031092,2021,0,,42,,,0,,16.4,6.7,,,2,74,,2021-09-02 00:00:00,CALGARY INTL A,32,6.4,9,AB,,47,,,,,,,11.6
-114.01333333333334,51.1225,3031092.2021.9.3,,0,3031092,2021,0,M,,,,0,,,,M,,3,87,M,2021-09-03 00:00:00,CALGARY INTL A,,,9,AB,M,27,,M,,,M,M,
-114.01333333333334,51.1225,3031092.2021.9.4,0,0,3031092,2021,0,,32,,,0,,24.9,5.1,,,4,78,,2021-09-04 00:00:00,CALGARY INTL A,18,3,9,AB,,20,,,,,,,15
-114.01333333333334,51.1225,3031092.2021.9.5,2,0,3031092,2021,0,,47,,,0,,25.6,14.3,,,5,47,,2021-09-05 00:00:00,CALGARY INTL A,29,0,9,AB,,20,,,,,,,20
-114.01333333333334,51.1225,3031092.2021.9.6,0,0,3031092,2021,0,,39,,,0,,23.1,9.3,,,6,63,,2021-09-06 00:00:00,CALGARY INTL A,29,1.8,9,AB,,17,,,,,,,16.2
-114.01333333333334,51.1225,3031092.2021.9.7,0,0,3031092,2021,0,,32,,,0,,23.8,5.9,,,7,69,,2021-09-07 00:00:00,CALGARY INTL A,18,3.1,9,AB,,25,,,,,,,14.9
-114.01333333333334,51.1225,3031092.2021.9.8,0,0,3031092,2021,0,,64,,,0,,22.2,9.5,,,8,71,,2021-09-08 00:00:00,CALGARY INTL A,21,2.1,9,AB,,40,,,,,,,15.9
-114.01333333333334,51.1225,3031092.2021.9.9,0.1,0,3031092,2021,0,,43,,,0,,27.4,8.8,,,9,82,,2021-09-09 00:00:00,CALGARY INTL A,32,0,9,AB,,19,,,,,,,18.1
-114.01333333333334,51.1225,3031092.2021.9.10,0,0,3031092,2021,0.2,,41,,,0.2,,21,7.8,,,10,90,,2021-09-10 00:00:00,CALGARY INTL A,18,3.6,9,AB,,43,,,,,,,14.4
-114.01333333333334,51.1225,3031092.2021.9.11,0,0,3031092,2021,9.4,,,,,9.4,,15.1,10,M,,11,96,,2021-09-11 00:00:00,CALGARY INTL A,,5.4,9,AB,,72,,,,,,M,12.6
-114.01333333333334,51.1225,3031092.2021.9.12,0,0,3031092,2021,2.3,,34,,,2.3,,16.1,9.2,,,12,98,,2021-09-12 00:00:00,CALGARY INTL A,34,5.3,9,AB,,59,,,,,,,12.7
-114.01333333333334,51.1225,3031092.2021.9.13,0,0,3031092,2021,1.8,,,,,1.8,,17.5,6.7,M,,13,90,,2021-09-13 00:00:00,CALGARY INTL A,,5.9,9,AB,,41,,,,,,M,12.1
-114.01333333333334,51.1225,3031092.2021.9.14,0,0,3031092,2021,0,,40,,,0,,20.2,5,,,14,78,,2021-09-14 00:00:00,CALGARY INTL A,18,5.4,9,AB,,26,,,,,,,12.6
-114.01333333333334,51.1225,3031092.2021.9.15,0,0,3031092,2021,2.5,,65,,,2.5,,14.9,4.1,,,15,88,,2021-09-15 00:00:00,CALGARY INTL A,35,8.5,9,AB,,32,,,,,,,9.5
-114.01333333333334,51.1225,3031092.2021.9.16,0,0,3031092,2021,0,,41,,,0,,15.2,2.6,,,16,55,,2021-09-16 00:00:00,CALGARY INTL A,29,9.1,9,AB,,20,,,,,,,8.9
-114.01333333333334,51.1225,3031092.2021.9.17,0,0,3031092,2021,0,,,,,0,,20.4,0.7,M,,17,77,,2021-09-17 00:00:00,CALGARY INTL A,,7.4,9,AB,,21,,,,,,M,10.6
-114.01333333333334,51.1225,3031092.2021.9.18,0,0,3031092,2021,0,,61,,,0,,23.1,11.4,,,18,58,,2021-09-18 00:00:00,CALGARY INTL A,17,0.7,9,AB,,25,,,,,,,17.3
-114.01333333333334,51.1225,3031092.2021.9.19,0,0,3031092,2021,0,,39,,,0,,17.5,3.4,,,19,68,,2021-09-19 00:00:00,CALGARY INTL A,29,7.5,9,AB,,21,,,,,,,10.5
-114.01333333333334,51.1225,3031092.2021.9.20,0,0,3031092,2021,0,,37,,,0,,17.8,1.2,,,20,81,,2021-09-20 00:00:00,CALGARY INTL A,27,8.5,9,AB,,22,,,,,,,9.5
-114.01333333333334,51.1225,3031092.2021.9.21,0,0,3031092,2021,0,,53,,,0,,23,5.4,,,21,59,,2021-09-21 00:00:00,CALGARY INTL A,29,3.8,9,AB,,20,,,,,,,14.2
-114.01333333333334,51.1225,3031092.2021.9.22,0,0,3031092,2021,0,,42,,,0,,18.4,9.9,,,22,63,,2021-09-22 00:00:00,CALGARY INTL A,27,3.8,9,AB,,34,,,,,,,14.2
-114.01333333333334,51.1225,3031092.2021.9.23,0,0,3031092,2021,0,,49,,,0,,15.2,4,,,23,71,,2021-09-23 00:00:00,CALGARY INTL A,3,8.4,9,AB,,34,,,,,,,9.6
-114.01333333333334,51.1225,3031092.2021.9.24,0,0,3031092,2021,0,,41,,,0,,25.8,2.7,,,24,74,,2021-09-24 00:00:00,CALGARY INTL A,26,3.7,9,AB,,29,,,,,,,14.3
-114.01333333333334,51.1225,3031092.2021.9.25,0,0,3031092,2021,0,,31,,,0,,21.9,9.2,,,25,70,,2021-09-25 00:00:00,CALGARY INTL A,29,2.4,9,AB,,35,,,,,,,15.6
-114.01333333333334,51.1225,3031092.2021.9.26,0,0,3031092,2021,0,,39,,,0,,25.9,8,,,26,82,,2021-09-26 00:00:00,CALGARY INTL A,28,1,9,AB,,20,,,,,,,17
-114.01333333333334,51.1225,3031092.2021.9.27,0,0,3031092,2021,0,,63,,,0,,23.9,6.8,,,27,72,,2021-09-27 00:00:00,CALGARY INTL A,20,2.6,9,AB,,18,,,,,,,15.4
-114.01333333333334,51.1225,3031092.2021.9.28,0,0,3031092,2021,0,,64,T,,0,T,17.5,6.8,,,28,69,,2021-09-28 00:00:00,CALGARY INTL A,28,5.8,9,AB,,24,,,,,,,12.2
-114.01333333333334,51.1225,3031092.2021.9.29,0,0,3031092,2021,0,,37,,,0,,16.4,2.7,,,29,64,,2021-09-29 00:00:00,CALGARY INTL A,30,8.4,9,AB,,23,,,,,,,9.6
-114.01333333333334,51.1225,3031092.2021.9.30,0,0,3031092,2021,0,,50,,,0,,22.6,4.7,,,30,63,,2021-09-30 00:00:00,CALGARY INTL A,23,4.3,9,AB,,27,,,,,,,13.7
-114.01333333333334,51.1225,3031092.2021.10.1,0,0,3031092,2021,0,,38,,,0,,16.4,6.9,,,1,51,,2021-10-01 00:00:00,CALGARY INTL A,2,6.3,10,AB,,28,,,,,,,11.7
-114.01333333333334,51.1225,3031092.2021.10.2,0,0,3031092,2021,0,,47,,,0,,18.6,0.2,,,2,68,,2021-10-02 00:00:00,CALGARY INTL A,28,8.6,10,AB,,23,,,,,,,9.4
-114.01333333333334,51.1225,3031092.2021.10.3,0,0,3031092,2021,0,,49,,,0,,20.3,4.2,,,3,72,,2021-10-03 00:00:00,CALGARY INTL A,30,5.7,10,AB,,15,,,,,,,12.3
-114.01333333333334,51.1225,3031092.2021.10.4,0,0,3031092,2021,0,,,,,0,,14.4,-1.1,M,,4,78,,2021-10-04 00:00:00,CALGARY INTL A,,11.3,10,AB,,38,,,,,,M,6.7
-114.01333333333334,51.1225,3031092.2021.10.5,0,0,3031092,2021,0,,47,,,0,,23.7,2.8,,,5,79,,2021-10-05 00:00:00,CALGARY INTL A,18,4.7,10,AB,,12,,,,,,,13.3
-114.01333333333334,51.1225,3031092.2021.10.6,0,0,3031092,2021,0,,42,,,0,,13.2,2.2,,,6,78,,2021-10-06 00:00:00,CALGARY INTL A,35,10.3,10,AB,,41,,,,,,,7.7
-114.01333333333334,51.1225,3031092.2021.10.7,0,0,3031092,2021,0,,36,,,0,,13,-2.1,,,7,88,,2021-10-07 00:00:00,CALGARY INTL A,27,12.5,10,AB,,23,,,,,,,5.5
