x,y,STATION_PRESSURE_FLAG,UTC_YEAR,WIND_SPEED_FLAG,WEATHER_ENG_DESC,UTC_MONTH,VISIBILITY,HUMIDEX,LOCAL_HOUR,TEMP,WIND_DIRECTION,WEATHER_FRE_DESC,UTC_DAY,ID,WINDCHILL,LOCAL_YEAR,LOCAL_DATE,UTC_DATE,RELATIVE_HUMIDITY,PRECIP_AMOUNT_FLAG,WINDCHILL_FLAG,CLIMATE_IDENTIFIER,DEW_POINT_TEMP,PROVINCE_CODE,LOCAL_DAY,PRECIP_AMOUNT,WIND_SPEED,VISIBILITY_FLAG,HUMIDEX_FLAG,TEMP_FLAG,STATION_PRESSURE,WIND_DIRECTION_FLAG,RELATIVE_HUMIDITY_FLAG,DEW_POINT_TEMP_FLAG,STATION_NAME,LOCAL_MONTH
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,17,-22.7,18,Généralement nuageux,25,3012216.2023.2.24.17,-33,2023,2023-02-24 17:00:00,2023-02-25T00:00:00,61,,,3012216,-28.3,AB,24,,16,,,,92.52,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,18,-22.5,17,ND,25,3012216.2023.2.24.18,-32,2023,2023-02-24 18:00:00,2023-02-25T01:00:00,64,,,3012216,-27.6,AB,24,,16,,,,92.42,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,19,-22.4,18,ND,25,3012216.2023.2.24.19,-32,2023,2023-02-24 19:00:00,2023-02-25T02:00:00,64,,,3012216,-27.5,AB,24,,16,,,,92.38,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,20,-22.8,17,Généralement nuageux,25,3012216.2023.2.24.20,-33,2023,2023-02-24 20:00:00,2023-02-25T03:00:00,64,,,3012216,-28.0,AB,24,,15,,,,92.3,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,21,-23.5,17,ND,25,3012216.2023.2.24.21,-33,2023,2023-02-24 21:00:00,2023-02-25T04:00:00,67,,,3012216,-28.1,AB,24,,13,,,,92.24,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,22,-22.3,19,ND,25,3012216.2023.2.24.22,-33,2023,2023-02-24 22:00:00,2023-02-25T05:00:00,66,,,3012216,-27.0,AB,24,,17,,,,92.23,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,23,-22.7,20,Généralement nuageux,25,3012216.2023.2.24.23,-29,2023,2023-02-24 23:00:00,2023-02-25T06:00:00,69,,,3012216,-26.9,AB,24,,8,,,,92.26,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,0,-22.1,22,ND,25,3012216.2023.2.25.0,-30,2023,2023-02-25 00:00:00,2023-02-25T07:00:00,68,,,3012216,-26.5,AB,25,,11,,,,92.25,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,1,-20.3,24,ND,25,3012216.2023.2.25.1,-28,2023,2023-02-25 01:00:00,2023-02-25T08:00:00,71,,,3012216,-24.3,AB,25,,10,,,,92.24,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,2,-19.3,26,Généralement nuageux,25,3012216.2023.2.25.2,-29,2023,2023-02-25 02:00:00,2023-02-25T09:00:00,74,,,3012216,-22.8,AB,25,,16,,,,92.27,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,3,-18.4,26,ND,25,3012216.2023.2.25.3,-27,2023,2023-02-25 03:00:00,2023-02-25T10:00:00,74,,,3012216,-22.0,AB,25,,16,,,,92.25,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,4,-19.9,26,ND,25,3012216.2023.2.25.4,-28,2023,2023-02-25 04:00:00,2023-02-25T11:00:00,78,,,3012216,-22.8,AB,25,,12,,,,92.2,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mainly Clear,2,32.2,,5,-18.9,25,Généralement dégagé,25,3012216.2023.2.25.5,-29,2023,2023-02-25 05:00:00,2023-02-25T12:00:00,80,,,3012216,-21.5,AB,25,,18,,,,92.15,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,6,-19.6,23,ND,25,3012216.2023.2.25.6,-28,2023,2023-02-25 06:00:00,2023-02-25T13:00:00,78,,,3012216,-22.5,AB,25,,13,,,,92.18,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,7,-18.1,23,ND,25,3012216.2023.2.25.7,-23,2023,2023-02-25 07:00:00,2023-02-25T14:00:00,78,,,3012216,-21.1,AB,25,,7,,,,92.19,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,8,-17.3,16,Généralement nuageux,25,3012216.2023.2.25.8,-23,2023,2023-02-25 08:00:00,2023-02-25T15:00:00,77,,,3012216,-20.4,AB,25,,7,,,,92.22,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,9,-15.8,19,ND,25,3012216.2023.2.25.9,-22,2023,2023-02-25 09:00:00,2023-02-25T16:00:00,72,,,3012216,-19.8,AB,25,,9,,,,92.21,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,10,-13.3,19,ND,25,3012216.2023.2.25.10,-20,2023,2023-02-25 10:00:00,2023-02-25T17:00:00,70,,,3012216,-17.8,AB,25,,13,,,,92.16,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,11,-11.9,18,Généralement nuageux,25,3012216.2023.2.25.11,-18,2023,2023-02-25 11:00:00,2023-02-25T18:00:00,68,,,3012216,-16.7,AB,25,,10,,,,92.12,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Snow,2,32.2,,12,-9.6,21,Neige,25,3012216.2023.2.25.12,-14,2023,2023-02-25 12:00:00,2023-02-25T19:00:00,66,,,3012216,-14.8,AB,25,,9,,,,92.07,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Snow,2,32.2,,13,-9.2,18,Neige,25,3012216.2023.2.25.13,-14,2023,2023-02-25 13:00:00,2023-02-25T20:00:00,74,,,3012216,-12.9,AB,25,,10,,,,91.94,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,14,-8.2,17,Généralement nuageux,25,3012216.2023.2.25.14,-14,2023,2023-02-25 14:00:00,2023-02-25T21:00:00,69,,,3012216,-12.8,AB,25,,13,,,,91.88,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,15,-8.1,17,ND,25,3012216.2023.2.25.15,-14,2023,2023-02-25 15:00:00,2023-02-25T22:00:00,62,,,3012216,-14.2,AB,25,,14,,,,91.82,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,16,-8.0,16,ND,25,3012216.2023.2.25.16,-14,2023,2023-02-25 16:00:00,2023-02-25T23:00:00,60,,,3012216,-14.5,AB,25,,14,,,,91.69,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,17,-8.7,14,Généralement nuageux,26,3012216.2023.2.25.17,-16,2023,2023-02-25 17:00:00,2023-02-26T00:00:00,62,,,3012216,-14.8,AB,25,,18,,,,91.59,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,18,-10.4,13,ND,26,3012216.2023.2.25.18,-18,2023,2023-02-25 18:00:00,2023-02-26T01:00:00,70,,,3012216,-14.9,AB,25,,20,,,,91.51,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,19,-10.3,14,ND,26,3012216.2023.2.25.19,-17,2023,2023-02-25 19:00:00,2023-02-26T02:00:00,66,,,3012216,-15.6,AB,25,,16,,,,91.48,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,20,-12.3,14,Généralement nuageux,26,3012216.2023.2.25.20,-20,2023,2023-02-25 20:00:00,2023-02-26T03:00:00,71,,,3012216,-16.5,AB,25,,18,,,,91.35,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,21,-12.4,13,ND,26,3012216.2023.2.25.21,-20,2023,2023-02-25 21:00:00,2023-02-26T04:00:00,73,,,3012216,-16.3,AB,25,,16,,,,91.29,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,22,-13.1,13,ND,26,3012216.2023.2.25.22,-22,2023,2023-02-25 22:00:00,2023-02-26T05:00:00,72,,,3012216,-17.2,AB,25,,19,,,,91.17,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,23,-13.6,13,Généralement nuageux,26,3012216.2023.2.25.23,-23,2023,2023-02-25 23:00:00,2023-02-26T06:00:00,70,,,3012216,-18.0,AB,25,,21,,,,91.13,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,0,-15.0,13,ND,26,3012216.2023.2.26.0,-24,2023,2023-02-26 00:00:00,2023-02-26T07:00:00,72,,,3012216,-18.9,AB,26,,19,,,,91.02,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,1,-14.8,13,ND,26,3012216.2023.2.26.1,-23,2023,2023-02-26 01:00:00,2023-02-26T08:00:00,74,,,3012216,-18.5,AB,26,,15,,,,90.94,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Cloudy,2,32.2,,2,-14.5,13,Nuageux,26,3012216.2023.2.26.2,-24,2023,2023-02-26 02:00:00,2023-02-26T09:00:00,76,,,3012216,-17.8,AB,26,,20,,,,90.86,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,3,-14.6,11,ND,26,3012216.2023.2.26.3,-21,2023,2023-02-26 03:00:00,2023-02-26T10:00:00,76,,,3012216,-17.9,AB,26,,12,,,,90.8,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,4,-16.3,13,ND,26,3012216.2023.2.26.4,-24,2023,2023-02-26 04:00:00,2023-02-26T11:00:00,78,,,3012216,-19.3,AB,26,,12,,,,90.75,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,5,-16.7,12,Généralement nuageux,26,3012216.2023.2.26.5,-24,2023,2023-02-26 05:00:00,2023-02-26T12:00:00,79,,,3012216,-19.5,AB,26,,12,,,,90.68,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,6,-16.8,12,ND,26,3012216.2023.2.26.6,-23,2023,2023-02-26 06:00:00,2023-02-26T13:00:00,80,,,3012216,-19.6,AB,26,,9,,,,90.65,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,7,-18.4,19,ND,26,3012216.2023.2.26.7,-21,2023,2023-02-26 07:00:00,2023-02-26T14:00:00,80,,,3012216,-21.1,AB,26,,3,,,,90.65,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,8,-18.2,2,Généralement nuageux,26,3012216.2023.2.26.8,-23,2023,2023-02-26 08:00:00,2023-02-26T15:00:00,83,,,3012216,-20.5,AB,26,,6,,,,90.62,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,9,-19.6,36,ND,26,3012216.2023.2.26.9,-20,2023,2023-02-26 09:00:00,2023-02-26T16:00:00,80,,,3012216,-22.3,AB,26,,1,,,,90.62,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,10,-16.4,25,ND,26,3012216.2023.2.26.10,-20,2023,2023-02-26 10:00:00,2023-02-26T17:00:00,77,,,3012216,-19.5,AB,26,,5,,,,90.6,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,11,-14.7,30,Généralement nuageux,26,3012216.2023.2.26.11,-17,2023,2023-02-26 11:00:00,2023-02-26T18:00:00,71,,,3012216,-18.8,AB,26,,3,,,,90.6,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,12,-13.5,15,ND,26,3012216.2023.2.26.12,-16,2023,2023-02-26 12:00:00,2023-02-26T19:00:00,68,,,3012216,-18.2,AB,26,,3,,,,90.58,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,13,-11.5,36,ND,26,3012216.2023.2.26.13,-13,2023,2023-02-26 13:00:00,2023-02-26T20:00:00,65,,,3012216,-16.9,AB,26,,2,,,,90.54,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,14,-9.3,14,Généralement nuageux,26,3012216.2023.2.26.14,-11,2023,2023-02-26 14:00:00,2023-02-26T21:00:00,58,,,3012216,-16.1,AB,26,,3,,,,90.53,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,15,-9.4,21,ND,26,3012216.2023.2.26.15,-14,2023,2023-02-26 15:00:00,2023-02-26T22:00:00,63,,,3012216,-15.3,AB,26,,9,,,,90.58,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,16,-9.2,35,ND,26,3012216.2023.2.26.16,-14,2023,2023-02-26 16:00:00,2023-02-26T23:00:00,62,,,3012216,-15.3,AB,26,,10,,,,90.63,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,17,-9.0,34,Généralement nuageux,27,3012216.2023.2.26.17,-12,2023,2023-02-26 17:00:00,2023-02-27T00:00:00,66,,,3012216,-14.4,AB,26,,5,,,,90.67,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,18,-10.7,26,ND,27,3012216.2023.2.26.18,-14,2023,2023-02-26 18:00:00,2023-02-27T01:00:00,71,,,3012216,-15.0,AB,26,,5,,,,90.77,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,19,-9.8,23,ND,27,3012216.2023.2.26.19,-14,2023,2023-02-26 19:00:00,2023-02-27T02:00:00,72,,,3012216,-13.9,AB,26,,7,,,,90.83,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,20,-10.7,36,Généralement nuageux,27,3012216.2023.2.26.20,-11,2023,2023-02-26 20:00:00,2023-02-27T03:00:00,79,,,3012216,-13.7,AB,26,,1,,,,90.91,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,21,-10.3,3,ND,27,3012216.2023.2.26.21,-15,2023,2023-02-26 21:00:00,2023-02-27T04:00:00,74,,,3012216,-14.1,AB,26,,9,,,,90.93,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,22,-10.2,31,ND,27,3012216.2023.2.26.22,-16,2023,2023-02-26 22:00:00,2023-02-27T05:00:00,73,,,3012216,-14.1,AB,26,,11,,,,90.98,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Snow,2,32.2,,23,-9.5,30,Neige,27,3012216.2023.2.26.23,-15,2023,2023-02-26 23:00:00,2023-02-27T06:00:00,71,,,3012216,-13.9,AB,26,,11,,,,91.11,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Snow,2,32.2,,0,-9.2,29,Neige,27,3012216.2023.2.27.0,-14,2023,2023-02-27 00:00:00,2023-02-27T07:00:00,72,,,3012216,-13.5,AB,27,,9,,,,91.19,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,1,-9.7,29,ND,27,3012216.2023.2.27.1,-14,2023,2023-02-27 01:00:00,2023-02-27T08:00:00,74,,,3012216,-13.5,AB,27,,8,,,,91.25,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Cloudy,2,32.2,,2,-11.6,27,Nuageux,27,3012216.2023.2.27.2,-17,2023,2023-02-27 02:00:00,2023-02-27T09:00:00,78,,,3012216,-14.8,AB,27,,10,,,,91.34,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,3,-9.4,28,ND,27,3012216.2023.2.27.3,-16,2023,2023-02-27 03:00:00,2023-02-27T10:00:00,76,,,3012216,-12.9,AB,27,,15,,,,91.43,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,4,-10.7,28,ND,27,3012216.2023.2.27.4,-17,2023,2023-02-27 04:00:00,2023-02-27T11:00:00,80,,,3012216,-13.6,AB,27,,13,,,,91.5,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mainly Clear,2,32.2,,5,-11.7,28,Généralement dégagé,27,3012216.2023.2.27.5,-17,2023,2023-02-27 05:00:00,2023-02-27T12:00:00,82,,,3012216,-14.2,AB,27,,10,,,,91.56,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,6,-13.2,30,ND,27,3012216.2023.2.27.6,-19,2023,2023-02-27 06:00:00,2023-02-27T13:00:00,84,,,3012216,-15.3,AB,27,,9,,,,91.62,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,7,-14.8,24,ND,27,3012216.2023.2.27.7,-21,2023,2023-02-27 07:00:00,2023-02-27T14:00:00,87,,,3012216,-16.4,AB,27,,9,,,,91.64,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Clear,2,32.2,,8,-16.6,26,Dégagé,27,3012216.2023.2.27.8,-23,2023,2023-02-27 08:00:00,2023-02-27T15:00:00,87,,,3012216,-18.3,AB,27,,10,,,,91.66,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,9,-12.2,28,ND,27,3012216.2023.2.27.9,-18,2023,2023-02-27 09:00:00,2023-02-27T16:00:00,87,,,3012216,-13.9,AB,27,,11,,,,91.69,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,10,-11.4,27,ND,27,3012216.2023.2.27.10,-17,2023,2023-02-27 10:00:00,2023-02-27T17:00:00,78,,,3012216,-14.6,AB,27,,9,,,,91.72,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mainly Clear,2,32.2,,11,-9.8,28,Généralement dégagé,27,3012216.2023.2.27.11,-15,2023,2023-02-27 11:00:00,2023-02-27T18:00:00,74,,,3012216,-13.7,AB,27,,9,,,,91.72,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,12,-8.5,28,ND,27,3012216.2023.2.27.12,-12,2023,2023-02-27 12:00:00,2023-02-27T19:00:00,72,,,3012216,-12.6,AB,27,,7,,,,91.73,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,13,-7.2,24,ND,27,3012216.2023.2.27.13,-11,2023,2023-02-27 13:00:00,2023-02-27T20:00:00,69,,,3012216,-11.9,AB,27,,8,,,,91.7,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Clear,2,32.2,,14,-6.2,25,Dégagé,27,3012216.2023.2.27.14,-10,2023,2023-02-27 14:00:00,2023-02-27T21:00:00,66,,,3012216,-11.6,AB,27,,8,,,,91.69,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,15,-6.0,22,ND,27,3012216.2023.2.27.15,-10,2023,2023-02-27 15:00:00,2023-02-27T22:00:00,65,,,3012216,-11.5,AB,27,,9,,,,91.71,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,16,-5.5,20,ND,27,3012216.2023.2.27.16,-7,2023,2023-02-27 16:00:00,2023-02-27T23:00:00,58,,,3012216,-12.5,AB,27,,3,,,,91.73,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Clear,2,32.2,,17,-7.8,18,Dégagé,28,3012216.2023.2.27.17,-12,2023,2023-02-27 17:00:00,2023-02-28T00:00:00,60,,,3012216,-14.3,AB,27,,9,,,,91.73,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,18,-7.5,15,ND,28,3012216.2023.2.27.18,-12,2023,2023-02-27 18:00:00,2023-02-28T01:00:00,60,,,3012216,-14.0,AB,27,,8,,,,91.73,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,19,-8.6,11,ND,28,3012216.2023.2.27.19,-14,2023,2023-02-27 19:00:00,2023-02-28T02:00:00,67,,,3012216,-13.7,AB,27,,11,,,,91.76,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Clear,2,32.2,,20,-14.6,20,Dégagé,28,3012216.2023.2.27.20,-20,2023,2023-02-27 20:00:00,2023-02-28T03:00:00,83,,,3012216,-16.8,AB,27,,8,,,,91.78,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,21,-14.7,9,ND,28,3012216.2023.2.27.21,-19,2023,2023-02-27 21:00:00,2023-02-28T04:00:00,77,,,3012216,-17.9,AB,27,,6,,,,91.75,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,22,-17.8,9,ND,28,3012216.2023.2.27.22,-20,2023,2023-02-27 22:00:00,2023-02-28T05:00:00,86,,,3012216,-19.7,AB,27,,3,,,,91.79,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mainly Clear,2,32.2,,23,-13.7,9,Généralement dégagé,28,3012216.2023.2.27.23,-21,2023,2023-02-27 23:00:00,2023-02-28T06:00:00,78,,,3012216,-16.7,AB,27,,15,,,,91.8,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,0,-17.2,11,ND,28,3012216.2023.2.28.0,-25,2023,2023-02-28 00:00:00,2023-02-28T07:00:00,82,,,3012216,-19.5,AB,28,,13,,,,91.83,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,1,-16.7,2,ND,28,3012216.2023.2.28.1,-20,2023,2023-02-28 01:00:00,2023-02-28T08:00:00,86,,,3012216,-18.4,AB,28,,4,,,,91.85,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Mostly Cloudy,2,32.2,,2,-16.1,11,Généralement nuageux,28,3012216.2023.2.28.2,-22,2023,2023-02-28 02:00:00,2023-02-28T09:00:00,84,,,3012216,-18.2,AB,28,,9,,,,91.86,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,3,-15.9,11,ND,28,3012216.2023.2.28.3,-22,2023,2023-02-28 03:00:00,2023-02-28T10:00:00,88,,,3012216,-17.5,AB,28,,10,,,,91.85,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Ice Crystals,2,32.2,,4,-15.4,5,Cristaux de glace,28,3012216.2023.2.28.4,-21,2023,2023-02-28 04:00:00,2023-02-28T11:00:00,89,,,3012216,-16.9,AB,28,,8,,,,91.87,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Ice Crystals,2,32.2,,5,-15.8,9,Cristaux de glace,28,3012216.2023.2.28.5,-20,2023,2023-02-28 05:00:00,2023-02-28T12:00:00,90,,,3012216,-17.1,AB,28,,5,,,,91.9,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,6,-16.5,5,ND,28,3012216.2023.2.28.6,-21,2023,2023-02-28 06:00:00,2023-02-28T13:00:00,86,,,3012216,-18.3,AB,28,,6,,,,91.96,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,7,-17.8,3,ND,28,3012216.2023.2.28.7,-23,2023,2023-02-28 07:00:00,2023-02-28T14:00:00,87,,,3012216,-19.4,AB,28,,7,,,,92.0,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Cloudy,2,32.2,,8,-16.4,3,Nuageux,28,3012216.2023.2.28.8,-24,2023,2023-02-28 08:00:00,2023-02-28T15:00:00,87,,,3012216,-18.2,AB,28,,13,,,,92.05,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,9,-14.0,7,ND,28,3012216.2023.2.28.9,-20,2023,2023-02-28 09:00:00,2023-02-28T16:00:00,85,,,3012216,-16.1,AB,28,,10,,,,92.09,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,2,32.2,,10,-13.3,8,ND,28,3012216.2023.2.28.10,-21,2023,2023-02-28 10:00:00,2023-02-28T17:00:00,82,,,3012216,-15.7,AB,28,,14,,,,92.14,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Cloudy,2,32.2,,11,-12.4,9,Nuageux,28,3012216.2023.2.28.11,-19,2023,2023-02-28 11:00:00,2023-02-28T18:00:00,78,,,3012216,-15.4,AB,28,,14,,,,92.18,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,"Snow,Blowing Snow",2,4.8,,12,-11.0,9,"Neige,Poudrerie élevée",28,3012216.2023.2.28.12,-19,2023,2023-02-28 12:00:00,2023-02-28T19:00:00,76,,,3012216,-14.4,AB,28,,18,,,,92.25,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,"Snow,Blowing Snow",2,4,,13,-11.0,10,"Neige,Poudrerie élevée",28,3012216.2023.2.28.13,-19,2023,2023-02-28 13:00:00,2023-02-28T20:00:00,78,,,3012216,-14.1,AB,28,,21,,,,92.31,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,"Snow,Blowing Snow",2,3.6,,14,-10.6,9,"Neige,Poudrerie élevée",28,3012216.2023.2.28.14,-19,2023,2023-02-28 14:00:00,2023-02-28T21:00:00,79,,,3012216,-13.5,AB,28,,20,,,,92.31,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,"Snow,Blowing Snow",2,24.1,,15,-10.3,10,"Neige,Poudrerie élevée",28,3012216.2023.2.28.15,-19,2023,2023-02-28 15:00:00,2023-02-28T22:00:00,75,,,3012216,-14.0,AB,28,,23,,,,92.35,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,"Snow,Blowing Snow",2,24.1,,16,-10.7,10,"Neige,Poudrerie élevée",28,3012216.2023.2.28.16,-19,2023,2023-02-28 16:00:00,2023-02-28T23:00:00,72,,,3012216,-14.8,AB,28,,24,,,,92.39,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Blowing Snow,3,32.2,,17,-10.8,10,Poudrerie élevée,1,3012216.2023.2.28.17,-19,2023,2023-02-28 17:00:00,2023-03-01T00:00:00,72,,,3012216,-14.9,AB,28,,19,,,,92.42,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,NA,3,32.2,,18,-11.4,10,ND,1,3012216.2023.2.28.18,-18,2023,2023-02-28 18:00:00,2023-03-01T01:00:00,73,,,3012216,-15.3,AB,28,,13,,,,92.52,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Snow,3,24.1,,19,-12.1,9,Neige,1,3012216.2023.2.28.19,-19,2023,2023-02-28 19:00:00,2023-03-01T02:00:00,75,,,3012216,-15.7,AB,28,,14,,,,92.58,,,,EDMONTON INTL A,2
-113.57944444444445,53.31,,2023,,Snow,3,19.3,,20,-12.5,9,Neige,1,3012216.2023.2.28.20,-20,2023,2023-02-28 20:00:00,2023-03-01T03:00:00,76,,,3012216,-16.0,AB,28,,17,,,,92.62,,,,EDMONTON INTL A,2
